Date/Time,Temperature (*C),,
01/29/06 18:00:00.0,28.617,Serial Number:     905385,Series: Temperature (*C)
01/29/06 18:10:00.0,28.617,,
01/29/06 18:20:00.0,28.593,Series,Temperature (*C)
01/29/06 18:30:00.0,28.593,Logger Info,Information specific to the logger
01/29/06 18:40:00.0,28.593,Model,HOBO Water Temp Pro [H20-001]
01/29/06 18:50:00.0,28.568,Serial Number,905385
01/29/06 19:00:00.0,28.568,Memory Size (Bytes),32768
01/29/06 19:10:00.0,28.568,Deployment,5
01/29/06 19:20:00.0,28.568,Series Info,Information about the data in the series
01/29/06 19:30:00.0,28.568,Points Used,21580
01/29/06 19:40:00.0,28.568,First Point,01/29/06 18:00:00.0
01/29/06 19:50:00.0,28.568,Last Point,06/28/06 14:30:00.0
01/29/06 20:00:00.0,28.568,Duration,149 Days 20:30:00.0
01/29/06 20:10:00.0,28.593,Stats,Calculated from the series
01/29/06 20:20:00.0,28.568,Wrap Count,0
01/29/06 20:30:00.0,28.568,Max Value,30.42
01/29/06 20:40:00.0,28.593,Min Value,27.21
01/29/06 20:50:00.0,28.593,Avg Value,28.90
01/29/06 21:00:00.0,28.593,Launch Parameters,
01/29/06 21:10:00.0,28.593,Load Time,01/29/2006 07:57:21 GMT   01/28/2006 21:57:21 Local
01/29/06 21:20:00.0,28.593,Launch Time,01/29/2006 07:57:22 GMT   01/28/2006 21:57:22 Local
01/29/06 21:30:00.0,28.593,Logging Time,01/30/2006 04:00:00 GMT   01/29/2006 18:00:00 Local
01/29/06 21:40:00.0,28.617,Sampling Interval,600
01/29/06 21:50:00.0,28.617,Wrap,0 = (FALSE/OFF/OPEN/TYPE 0)
01/29/06 22:00:00.0,28.617,Stealth Enable,0 = (FALSE/OFF/OPEN/TYPE 0)
01/29/06 22:10:00.0,28.617,End of Data,0x8000_00
01/29/06 22:20:00.0,28.617,Wrap Count,0
01/29/06 22:30:00.0,28.642,Description String,Tile 3
01/29/06 22:40:00.0,28.642,Time Zone,GMT-600 Minutes TZ set on Launch
01/29/06 22:50:00.0,28.642,,
01/29/06 23:00:00.0,28.667,,
01/29/06 23:10:00.0,28.692,,
